"state","county","FIPS","votes_dem_12","votes_gop_12","votes_total_12"
"NJ","Atlantic County",34001,59509,41918,102405
"NJ","Bergen County",34003,193470,155267,352023
"NJ","Burlington County",34005,115951,79110,197059
"NJ","Camden County",34007,137795,63329,203201
"NJ","Cape May County",34009,21275,25488,47243
"NJ","Cumberland County",34011,30172,18767,49472
"NJ","Essex County",34013,217950,61595,281633
"NJ","Gloucester County",34015,72960,58915,133568
"NJ","Hudson County",34017,136239,38082,176104
"NJ","Hunterdon County",34019,25148,36979,62821
"NJ","Mercer County",34021,94300,43155,139064
"NJ","Middlesex County",34023,179515,102472,285232
"NJ","Monmouth County",34025,125471,140376,268943
"NJ","Morris County",34027,90313,114265,206580
"NJ","Ocean County",34029,96500,138594,237432
"NJ","Passaic County",34031,104057,59181,164629
"NJ","Salem County",34033,14456,14214,29116
"NJ","Somerset County",34035,70168,63159,134932
"NJ","Sussex County",34037,23406,37215,61704
"NJ","Union County",34039,134220,66457,202353
"NJ","Warren County",34041,17869,24695,43312
"NM","Bernalillo County",35001,147183,104242,264942
"NM","Catron County",35003,557,1474,2100
"NM","Chaves County",35005,6621,13271,20498
"NM","Cibola County",35006,4907,2966,8154
"NM","Colfax County",35007,2879,2763,5896
"NM","Curry County",35009,3956,9150,13450
"NM","De Baca County",35011,287,586,900
"NM","Dona Ana County",35013,36778,26988,65712
"NM","Eddy County",35015,6110,12546,19195
"NM","Grant County",35017,7009,5286,12744
"NM","Guadalupe County",35019,1388,518,1978
"NM","Harding County",35021,260,326,600
"NM","Hidalgo County",35023,994,895,1929
"NM","Lea County",35025,4068,12480,16933
"NM","Lincoln County",35027,2931,5940,9209
"NM","Los Alamos County",35028,5191,4796,10654
"NM","Luna County",35029,3573,3654,7472
"NM","McKinley County",35031,15363,5420,21313
"NM","Mora County",35033,1952,591,2604
"NM","Otero County",35035,6715,12219,19643
"NM","Quay County",35037,1382,2194,3696
"NM","Rio Arriba County",35039,11389,3373,15239
"NM","Roosevelt County",35041,1719,4032,5949
"NM","Sandoval County",35043,26831,24124,53361
"NM","San Juan County",35045,15688,28779,45994
"NM","San Miguel County",35047,8754,2281,11388
"NM","Santa Fe County",35049,49668,15145,67624
"NM","Sierra County",35051,1963,2928,5101
"NM","Socorro County",35053,3983,2698,7087
"NM","Taos County",35055,11855,2710,15188
"NM","Torrance County",35057,2414,3521,6376
"NM","Union County",35059,471,1231,1753
"NM","Valencia County",35061,13473,12788,27647
"NV","Carson City",32510,10290,12394,23318
"NV","Churchill County",32001,2961,7061,10265
"NV","Clark County",32003,387978,288223,688339
"NV","Douglas County",32005,9288,16264,26054
"NV","Elko County",32007,3510,12013,15984
"NV","Esmeralda County",32009,92,317,435
"NV","Eureka County",32011,107,663,808
"NV","Humboldt County",32013,1737,3810,5744
"NV","Lander County",32015,534,1580,2165
"NV","Lincoln County",32017,400,1691,2152
"NV","Lyon County",32019,7380,13520,21465
"NV","Mineral County",32021,863,1080,2035
"NV","Nye County",32023,6320,10566,17522
"NV","Pershing County",32027,632,1167,1884
"NV","Storey County",32029,920,1321,2314
"NV","Washoe County",32031,94806,88151,186917
"NV","White Pine County",32033,983,2601,3704
"NY","Albany County",36001,80891,42029,125531
"NY","Allegany County",36003,5658,9609,15601
"NY","Bronx County",36005,288378,26304,316047
"NY","Broome County",36007,38315,34878,75244
"NY","Cattaraugus County",36009,11695,15406,27608
"NY","Cayuga County",36011,14162,11355,26073
"NY","Chautauqua County",36013,21815,25795,48434
"NY","Chemung County",36015,15285,16207,31981
"NY","Chenango County",36017,8340,8933,17655
"NY","Clinton County",36019,17123,10054,27622
"NY","Columbia County",36021,14244,11194,26008
"NY","Cortland County",36023,9445,7886,17698
"NY","Delaware County",36025,7469,9085,16916
"NY","Dutchess County",36027,59885,52320,114142
"NY","Erie County",36029,220184,159678,386665
"NY","Essex County",36031,8835,6495,15577
"NY","Franklin County",36033,9065,5248,14537
"NY","Fulton County",36035,7916,9811,18040
"NY","Genesee County",36037,8886,13701,23079
"NY","Greene County",36039,7911,9935,18263
"NY","Hamilton County",36041,955,1652,2655
"NY","Herkimer County",36043,10433,12389,23290
"NY","Jefferson County",36045,15345,16279,32051
"NY","Kings County",36047,503291,108630,618035
"NY","Lewis County",36049,4263,5083,9481
"NY","Livingston County",36051,10889,13210,24606
"NY","Madison County",36053,12698,12611,25865
"NY","Monroe County",36055,178491,124769,308925
"NY","Montgomery County",36057,7881,8622,16784
"NY","Nassau County",36059,243649,212882,460824
"NY","New York County",36061,417861,72300,496293
"NY","Niagara County",36063,40862,40397,82720
"NY","Oneida County",36065,37388,41639,80429
"NY","Onondaga County",36067,112664,72807,188787
"NY","Ontario County",36069,21285,21998,44144
"NY","Orange County",36071,67709,60984,130494
"NY","Orleans County",36073,5411,8076,13756
"NY","Oswego County",36075,21733,18503,41133
"NY","Otsego County",36077,10975,10527,21938
"NY","Putnam County",36079,17851,22436,40883
"NY","Queens County",36081,399970,103193,507722
"NY","Rensselaer County",36083,34713,27240,63332
"NY","Richmond County",36085,67524,66420,135283
"NY","Rockland County",36087,60446,52936,114500
"NY","Saratoga County",36091,48876,46829,97502
"NY","Schenectady County",36093,33777,24608,59614
"NY","Schoharie County",36095,4862,6849,11943
"NY","Schuyler County",36097,3354,3942,7464
"NY","Seneca County",36099,6526,5405,12148
"NY","St. Lawrence County",36089,19574,13914,34023
"NY","Steuben County",36101,14586,20425,35659
"NY","Suffolk County",36103,274830,259348,540653
"NY","Sullivan County",36105,13781,11148,25322
"NY","Tioga County",36107,8263,11278,19977
"NY","Tompkins County",36109,24447,10202,35825
"NY","Ulster County",36111,43164,27340,72193
"NY","Warren County",36113,13112,12571,26220
"NY","Washington County",36115,10596,10254,21263
"NY","Wayne County",36117,15136,18315,34127
"NY","Westchester County",36119,171908,108707,284731
"NY","Wyoming County",36121,5224,9726,15230
"NY","Yates County",36123,4021,4270,8437
"OH","Adams County",39001,3857,6691,10787
"OH","Allen County",39003,16869,28802,46458
"OH","Ashland County",39005,8083,15225,23826
"OH","Ashtabula County",39007,22964,17890,41781
"OH","Athens County",39009,17268,8118,26112
"OH","Auglaize County",39011,5643,16802,22838
"OH","Belmont County",39013,13826,16418,30876
"OH","Brown County",39015,6923,11671,18955
"OH","Butler County",39017,59282,102226,164020
"OH","Carroll County",39019,5396,7177,12965
"OH","Champaign County",39021,7826,11852,20016
"OH","Clark County",39023,30022,31116,62136
"OH","Clermont County",39025,29334,62527,93392
"OH","Clinton County",39027,5534,11740,17648
"OH","Columbiana County",39029,19351,24778,45078
"OH","Coshocton County",39031,6841,8312,15555
"OH","Crawford County",39033,7207,11561,19192
"OH","Cuyahoga County",39035,420953,184475,611512
"OH","Darke County",39037,6610,17745,24807
"OH","Defiance County",39039,7438,9935,17744
"OH","Delaware County",39041,36131,58980,96330
"OH","Erie County",39043,20969,16655,38262
"OH","Fairfield County",39045,28831,40134,70079
"OH","Fayette County",39047,4075,6456,10677
"OH","Franklin County",39049,325654,207941,541751
"OH","Fulton County",39051,8790,11521,20757
"OH","Gallia County",39053,3418,5912,9534
"OH","Geauga County",39055,19295,30104,50125
"OH","Greene County",39057,31028,48683,81075
"OH","Guernsey County",39059,7226,8811,16403
"OH","Hamilton County",39061,208508,188653,402572
"OH","Hancock County",39063,12192,22077,34940
"OH","Hardin County",39065,4487,7337,12147
"OH","Harrison County",39067,2895,3936,6999
"OH","Henry County",39069,5513,8111,13937
"OH","Highland County",39071,5772,11032,17161
"OH","Hocking County",39073,6010,6150,12442
"OH","Holmes County",39075,2568,8563,11355
"OH","Huron County",39077,10673,12821,24077
"OH","Jackson County",39079,4965,7651,12916
"OH","Jefferson County",39081,14960,16729,32327
"OH","Knox County",39083,10154,16873,27618
"OH","Lake County",39085,55219,57150,114264
"OH","Lawrence County",39087,10454,14371,25252
"OH","Licking County",39089,32264,43604,77423
"OH","Logan County",39091,6789,13323,20535
"OH","Lorain County",39093,78112,58095,138513
"OH","Lucas County",39095,129229,68100,200850
"OH","Madison County",39097,6700,10215,17240
"OH","Mahoning County",39099,74298,41702,117571
"OH","Marion County",39101,11933,13938,26433
"OH","Medina County",39103,37841,49464,88849
"OH","Meigs County",39105,3911,5782,9979
"OH","Mercer County",39107,4609,16207,21161
"OH","Miami County",39109,15731,33650,50281
"OH","Monroe County",39111,3007,3540,6743
"OH","Montgomery County",39113,128983,121188,254266
"OH","Morgan County",39115,2772,3136,6042
"OH","Morrow County",39117,5780,9662,15813
"OH","Muskingum County",39119,16327,18826,35954
"OH","Noble County",39121,2082,3498,5755
"OH","Ottawa County",39123,11214,10323,21936
"OH","Paulding County",39125,3435,5248,8912
"OH","Perry County",39127,6857,7498,14673
"OH","Pickaway County",39129,9335,13713,23443
"OH","Pike County",39131,5490,5535,11233
"OH","Portage County",39133,38082,34465,74029
"OH","Preble County",39135,6005,13202,19619
"OH","Putnam County",39137,4238,13563,18126
"OH","Richland County",39139,21785,33057,55954
"OH","Ross County",39141,13895,14582,28961
"OH","Sandusky County",39143,14035,13491,28192
"OH","Scioto County",39145,14432,15023,30023
"OH","Seneca County",39147,10962,13025,24633
"OH","Shelby County",39149,6065,16700,23129
"OH","Stark County",39151,86314,86958,176620
"OH","Summit County",39153,147146,108700,259389
"OH","Trumbull County",39155,59446,37545,98703
"OH","Tuscarawas County",39157,17516,21420,39855
"OH","Union County",39159,8546,15947,24947
"OH","Van Wert County",39161,3923,9433,13586
"OH","Vinton County",39163,2382,2798,5352
"OH","Warren County",39165,31907,74626,108008
"OH","Washington County",39167,11333,16921,28798
"OH","Wayne County",39169,18932,29450,49356
"OH","Williams County",39171,7045,9863,17286
"OH","Wood County",39173,31596,28997,61967
"OH","Wyandot County",39175,3962,6054,10254
"OK","Adair County",40001,2110,4362,6472
"OK","Alfalfa County",40003,278,1539,1817
"OK","Atoka County",40005,1241,3534,4775
"OK","Beaver County",40007,243,2057,2300
"OK","Beckham County",40009,1413,5496,6909
"OK","Blaine County",40011,991,2824,3815
"OK","Bryan County",40013,3533,9188,12721
"OK","Caddo County",40015,3151,5660,8811
"OK","Canadian County",40017,10533,35615,46148
"OK","Carter County",40019,4907,12213,17120
"OK","Cherokee County",40021,6137,8151,14288
"OK","Choctaw County",40023,1494,3572,5066
"OK","Cimarron County",40025,115,1082,1197
"OK","Cleveland County",40027,34701,59019,93720
"OK","Coal County",40029,648,1709,2357
"OK","Comanche County",40031,12517,17657,30174
"OK","Cotton County",40033,657,1796,2453
"OK","Craig County",40035,1746,3552,5298
"OK","Creek County",40037,7114,18964,26078
"OK","Custer County",40039,2358,7442,9800
"OK","Delaware County",40041,4176,10056,14232
"OK","Dewey County",40043,301,1769,2070
"OK","Ellis County",40045,226,1575,1801
"OK","Garfield County",40047,4732,15176,19908
"OK","Garvin County",40049,2556,6922,9478
"OK","Grady County",40051,4780,14818,19598
"OK","Grant County",40053,393,1674,2067
"OK","Greer County",40055,488,1344,1832
"OK","Harmon County",40057,264,659,923
"OK","Harper County",40059,173,1261,1434
"OK","Haskell County",40061,1175,3069,4244
"OK","Hughes County",40063,1370,2836,4206
"OK","Jackson County",40065,1953,5962,7915
"OK","Jefferson County",40067,602,1632,2234
"OK","Johnston County",40069,1134,2644,3778
"OK","Kay County",40071,4624,11498,16122
"OK","Kingfisher County",40073,844,4510,5354
"OK","Kiowa County",40075,1101,2309,3410
"OK","Latimer County",40077,1169,2620,3789
"OK","Le Flore County",40079,4658,11172,15830
"OK","Lincoln County",40081,3265,9542,12807
"OK","Logan County",40083,4686,12297,16983
"OK","Love County",40085,1034,2436,3470
"OK","Major County",40093,446,2700,3146
"OK","Marshall County",40095,1396,3744,5140
"OK","Mayes County",40097,4822,9634,14456
"OK","McClain County",40087,3191,11108,14299
"OK","McCurtain County",40089,2440,7633,10073
"OK","McIntosh County",40091,2767,4498,7265
"OK","Murray County",40099,1540,3606,5146
"OK","Muskogee County",40101,9943,13392,23335
"OK","Noble County",40103,1142,3484,4626
"OK","Nowata County",40105,1244,2832,4076
"OK","Okfuskee County",40107,1251,2328,3579
"OK","Oklahoma County",40109,106812,149525,256337
"OK","Okmulgee County",40111,5416,7712,13128
"OK","Osage County",40113,6695,11218,17913
"OK","Ottawa County",40115,3508,6465,9973
"OK","Pawnee County",40117,1813,4228,6041
"OK","Payne County",40119,9193,16467,25660
"OK","Pittsburg County",40121,4813,10785,15598
"OK","Pontotoc County",40123,3934,8921,12855
"OK","Pottawatomie County",40125,7182,16240,23422
"OK","Pushmataha County",40127,1043,3087,4130
"OK","Roger Mills County",40129,272,1402,1674
"OK","Rogers County",40131,9146,27531,36677
"OK","Seminole County",40133,2597,4852,7449
"OK","Sequoyah County",40135,4193,9573,13766
"OK","Stephens County",40137,3939,12907,16846
"OK","Texas County",40139,854,4908,5762
"OK","Tillman County",40141,906,1813,2719
"OK","Tulsa County",40143,82633,144908,227541
"OK","Wagoner County",40145,7773,20848,28621
"OK","Washington County",40147,5532,15667,21199
"OK","Washita County",40149,821,3482,4303
"OK","Woods County",40151,670,2725,3395
"OK","Woodward County",40153,1129,5936,7065
"OR","Baker County",41001,2364,5692,8351
"OR","Benton County",41003,27662,14922,44262
"OR","Clackamas County",41005,94013,87551,185564
"OR","Clatsop County",41007,9616,7101,17206
"OR","Columbia County",41009,11843,10645,23298
"OR","Coos County",41011,12628,14398,27926
"OR","Crook County",41013,3081,6769,10109
"OR","Curry County",41015,4611,6577,11529
"OR","Deschutes County",41017,34985,40670,77441
"OR","Douglas County",41019,17032,30588,49062
"OR","Gilliam County",41021,371,637,1044
"OR","Grant County",41023,834,2848,3778
"OR","Harney County",41025,829,2599,3535
"OR","Hood River County",41027,5977,3400,9662
"OR","Jackson County",41029,42341,46974,91955
"OR","Jefferson County",41031,3238,4576,7978
"OR","Josephine County",41033,14929,23636,39679
"OR","Klamath County",41035,8140,18654,27530
"OR","Lake County",41037,769,2801,3676
"OR","Lane County",41039,99891,60979,166176
"OR","Lincoln County",41041,13277,8623,22612
"OR","Linn County",41043,19893,28482,49987
"OR","Malheur County",41045,2701,6751,9711
"OR","Marion County",41047,54337,58435,115519
"OR","Morrow County",41049,1189,2524,3838
"OR","Multnomah County",41051,261222,71947,344614
"OR","Polk County",41053,15761,17377,33996
"OR","Sherman County",41055,317,677,1019
"OR","Tillamook County",41057,6249,5670,12346
"OR","Umatilla County",41059,8499,15425,24623
"OR","Union County",41061,3943,7608,11905
"OR","Wallowa County",41063,1252,2796,4152
"OR","Wasco County",41065,5066,5152,10550
"OR","Washington County",41067,124431,86551,216473
"OR","Wheeler County",41069,262,542,841
"OR","Yamhill County",41071,18906,21711,41750
"PA","Adams County",42001,14893,26490,41973
"PA","Allegheny County",42003,348151,259304,614671
"PA","Armstrong County",42005,8694,19231,28322
"PA","Beaver County",42007,36833,42118,80015
"PA","Bedford County",42009,4730,16509,21444
"PA","Berks County",42011,79895,80857,163253
"PA","Blair County",42013,15516,31500,47631
"PA","Bradford County",42015,8291,13827,22501
"PA","Bucks County",42017,159598,155876,319407
"PA","Butler County",42019,28385,59416,88924
"PA","Cambria County",42021,23181,33464,57718
"PA","Cameron County",42023,677,1264,1967
"PA","Carbon County",42025,11040,12710,24232
"PA","Centre County",42027,33677,33697,68801
"PA","Chester County",42029,122232,123280,248295
"PA","Clarion County",42031,4731,10228,15227
"PA","Clearfield County",42033,11093,20303,31894
"PA","Clinton County",42035,5503,6941,12663
"PA","Columbia County",42037,10424,13445,24305
"PA","Crawford County",42039,13024,19497,33089
"PA","Cumberland County",42041,43983,64365,109964
"PA","Dauphin County",42043,64209,56838,122625
"PA","Delaware County",42045,164805,105270,272853
"PA","Elk County",42047,5144,7099,12425
"PA","Erie County",42049,65136,46102,112732
"PA","Fayette County",42051,21841,25845,48196
"PA","Forest County",42053,894,1381,2308
"PA","Franklin County",42055,18910,43072,62802
"PA","Fulton County",42057,1297,4780,6148
"PA","Greene County",42059,5564,7985,13726
"PA","Huntingdon County",42061,5383,11953,17587
"PA","Indiana County",42063,14403,21187,36180
"PA","Jefferson County",42065,4535,12288,17072
"PA","Juniata County",42067,2533,6821,9480
"PA","Lackawanna County",42069,61309,34730,97116
"PA","Lancaster County",42071,87108,129364,219677
"PA","Lawrence County",42073,17427,20915,38816
"PA","Lebanon County",42075,18975,34010,53771
"PA","Lehigh County",42077,77029,66091,144922
"PA","Luzerne County",42079,63974,57969,123741
"PA","Lycoming County",42081,15104,30490,46214
"PA","McKean County",42083,5260,9494,15014
"PA","Mercer County",42085,23082,24304,48065
"PA","Mifflin County",42087,4259,11893,16311
"PA","Monroe County",42089,33431,25100,59312
"PA","Montgomery County",42091,227561,169903,401787
"PA","Montour County",42093,3026,4636,7787
"PA","Northampton County",42095,65014,59242,125883
"PA","Northumberland County",42097,12392,18516,31512
"PA","Perry County",42099,5430,12511,18240
"PA","Philadelphia County",42101,557024,91840,653598
"PA","Pike County",42103,10170,12713,23164
"PA","Potter County",42105,1892,5199,7205
"PA","Schuylkill County",42107,24453,32156,57505
"PA","Snyder County",42109,4672,10050,14962
"PA","Somerset County",42111,9420,23935,33875
"PA","Sullivan County",42113,1028,1859,2934
"PA","Susquehanna County",42115,6891,10735,17930
"PA","Tioga County",42117,5053,10599,15943
"PA","Union County",42119,6063,9863,16187
"PA","Venango County",42121,7469,12928,20775
"PA","Warren County",42123,6768,9415,16462
"PA","Washington County",42125,38503,50455,90078
"PA","Wayne County",42127,8138,12531,20966
"PA","Westmoreland County",42129,63380,103429,168709
"PA","Wyoming County",42131,4812,6189,11214
"PA","York County",42133,72126,111576,186394
"RI","Bristol County",44001,14943,9216,24563
"RI","Kent County",44003,44966,30786,77247
"RI","Newport County",44005,23507,16343,40545
"RI","Providence County",44007,156022,74344,234092
"RI","Washington County",44009,34904,24666,60933
"SC","Abbeville County",45001,4507,5923,10577
"SC","Aiken County",45003,23953,41157,66049
"SC","Allendale County",45005,3335,894,4257
"SC","Anderson County",45007,22315,48493,71901
"SC","Bamberg County",45009,4600,2190,6854
"SC","Barnwell County",45011,5182,4655,9913
"SC","Beaufort County",45013,29775,42580,73115
"SC","Berkeley County",45015,24239,35764,61111
"SC","Calhoun County",45017,4043,3705,7830
"SC","Charleston County",45019,81027,77248,160854
"SC","Cherokee County",45021,7219,13306,20753
"SC","Chester County",45023,7839,6336,14324
"SC","Chesterfield County",45025,7942,8488,16576
"SC","Clarendon County",45027,8967,6890,15985
"SC","Colleton County",45029,8470,8439,17077
"SC","Darlington County",45031,15452,14429,30140
"SC","Dillon County",45033,7623,5477,13186
"SC","Dorchester County",45035,23390,32469,56735
"SC","Edgefield County",45037,4965,6511,11583
"SC","Fairfield County",45039,7743,3996,11858
"SC","Florence County",45041,28508,28825,57877
"SC","Georgetown County",45043,14119,16476,30870
"SC","Greenville County",45045,67378,120514,191282
"SC","Greenwood County",45047,11884,16290,28525
"SC","Hampton County",45049,5814,3310,9184
"SC","Horry County",45051,36620,66653,104584
"SC","Jasper County",45053,5727,4169,9991
"SC","Kershaw County",45055,10821,15846,27026
"SC","Lancaster County",45057,13345,19273,33010
"SC","Laurens County",45059,10297,14726,25373
"SC","Lee County",45061,5972,2829,8898
"SC","Lexington County",45063,34007,76392,112204
"SC","Marion County",45067,9518,5114,14766
"SC","Marlboro County",45069,7554,4010,11657
"SC","McCormick County",45065,2637,2460,5137
"SC","Newberry County",45071,6891,9218,16287
"SC","Oconee County",45073,8537,21573,30613
"SC","Orangeburg County",45075,30454,11888,42637
"SC","Pickens County",45077,11122,33385,45422
"SC","Richland County",45079,94350,46725,143016
"SC","Saluda County",45081,3322,5130,8553
"SC","Spartanburg County",45083,40920,65951,108327
"SC","Sumter County",45085,27550,19266,47261
"SC","Union County",45087,5748,6566,12475
"SC","Williamsburg County",45089,11318,4819,16282
"SC","York County",45091,38757,59149,99428
"SD","Aurora County",46003,556,804,1400
"SD","Beadle County",46005,2881,4230,7263
"SD","Bennett County",46007,548,626,1203
"SD","Bon Homme County",46009,1167,1830,3074
"SD","Brookings County",46011,5826,6219,12398
"SD","Brown County",46013,7249,8320,16066
"SD","Brule County",46015,824,1499,2379
"SD","Buffalo County",46017,472,166,641
"SD","Butte County",46019,1000,3068,4201
"SD","Campbell County",46021,153,616,787
"SD","Charles Mix County",46023,1482,2229,3762
"SD","Clark County",46025,713,1067,1821
"SD","Clay County",46027,2955,2146,5233
"SD","Codington County",46029,4588,6696,11524
"SD","Corson County",46031,647,515,1199
"SD","Custer County",46033,1335,3062,4520
"SD","Davison County",46035,3042,4754,7968
"SD","Day County",46037,1497,1320,2873
"SD","Deuel County",46039,941,1175,2171
"SD","Dewey County",46041,1207,663,1895
"SD","Douglas County",46043,332,1334,1690
"SD","Edmunds County",46045,622,1264,1936
"SD","Fall River County",46047,1137,2256,3511
"SD","Faulk County",46049,331,765,1127
"SD","Grant County",46051,1493,2034,3606
"SD","Gregory County",46053,599,1507,2151
"SD","Haakon County",46055,138,940,1092
"SD","Hamlin County",46057,921,1803,2793
"SD","Hand County",46059,575,1242,1848
"SD","Hanson County",46061,760,1627,2416
"SD","Harding County",46063,82,638,739
"SD","Hughes County",46065,2786,5219,8155
"SD","Hutchinson County",46067,923,2451,3425
"SD","Hyde County",46069,189,531,733
"SD","Jackson County",46071,426,661,1106
"SD","Jerauld County",46073,452,538,1006
"SD","Jones County",46075,108,490,609
"SD","Kingsbury County",46077,1092,1451,2608
"SD","Lake County",46079,2724,3419,6285
"SD","Lawrence County",46081,3973,7025,11359
"SD","Lincoln County",46083,7982,13611,21952
"SD","Lyman County",46085,605,933,1569
"SD","Marshall County",46091,1061,889,1987
"SD","McCook County",46087,905,1655,2613
"SD","McPherson County",46089,272,921,1215
"SD","Meade County",46093,2928,7560,10811
"SD","Mellette County",46095,375,381,769
"SD","Miner County",46097,479,636,1140
"SD","Minnehaha County",46099,34668,40330,76565
"SD","Moody County",46101,1429,1535,3033
"SD","Oglala County",46113,2922,188,3130
"SD","Pennington County",46103,15122,28229,44458
"SD","Perkins County",46105,319,1205,1590
"SD","Potter County",46107,339,1029,1381
"SD","Roberts County",46109,2302,1883,4256
"SD","Sanborn County",46111,389,688,1115
"SD","Spink County",46115,1300,1670,3041
"SD","Stanley County",46117,435,1063,1540
"SD","Sully County",46119,186,611,816
"SD","Todd County",46121,1976,498,2497
"SD","Tripp County",46123,737,1905,2691
"SD","Turner County",46125,1411,2715,4210
"SD","Union County",46127,2782,4698,7596
"SD","Walworth County",46129,671,1731,2462
"SD","Yankton County",46135,4208,5463,9924
"SD","Ziebach County",46137,439,314,761
"TN","Anderson County",47001,10112,18941,29621
"TN","Bedford County",47003,4207,10026,14433
"TN","Benton County",47005,2255,3850,6223
"TN","Bledsoe County",47007,1267,3022,4359
"TN","Blount County",47009,12925,35417,49200
"TN","Bradley County",47011,8035,27417,35956
"TN","Campbell County",47013,3327,8602,12097
"TN","Cannon County",47015,1560,3308,4968
"TN","Carroll County",47017,3475,7219,10845
"TN","Carter County",47019,4786,15496,20607
"TN","Cheatham County",47021,4656,10266,15177
"TN","Chester County",47023,1622,4672,6396
"TN","Claiborne County",47025,2433,7617,10178
"TN","Clay County",47027,1037,1747,2820
"TN","Cocke County",47029,2804,8459,11450
"TN","Coffee County",47031,5865,13013,19242
"TN","Crockett County",47033,1669,3782,5497
"TN","Cumberland County",47035,6260,18651,25244
"TN","Davidson County",47037,138899,94464,237372
"TN","Decatur County",47039,1302,2873,4248
"TN","DeKalb County",47041,2168,4134,6406
"TN","Dickson County",47043,6228,11287,17821
"TN","Dyer County",47045,3757,9921,13800
"TN","Fayette County",47047,6683,12682,19562
"TN","Fentress County",47049,1559,5240,6890
"TN","Franklin County",47051,5594,10252,16099
"TN","Gibson County",47053,6564,12883,19667
"TN","Giles County",47055,3759,6914,10797
"TN","Grainger County",47057,1668,5469,7250
"TN","Greene County",47059,6216,17234,23937
"TN","Grundy County",47061,1637,2502,4217
"TN","Hamblen County",47063,5229,14515,20020
"TN","Hamilton County",47065,58794,79877,142320
"TN","Hancock County",47067,475,1527,2046
"TN","Hardeman County",47069,5479,4864,10435
"TN","Hardin County",47071,2467,7886,10495
"TN","Hawkins County",47073,5086,14376,19789
"TN","Haywood County",47075,4567,2960,7567
"TN","Henderson County",47077,2516,7418,10051
"TN","Henry County",47079,4337,8187,12731
"TN","Hickman County",47081,2693,4756,7595
"TN","Houston County",47083,1400,1579,3027
"TN","Humphreys County",47085,2904,3829,6860
"TN","Jackson County",47087,1736,2380,4178
"TN","Jefferson County",47089,4230,13037,17565
"TN","Johnson County",47091,1483,4611,6194
"TN","Knox County",47093,57594,106411,167330
"TN","Lake County",47095,884,1163,2087
"TN","Lauderdale County",47097,4010,4616,8688
"TN","Lawrence County",47099,4237,10770,15219
"TN","Lewis County",47101,1445,3116,4691
"TN","Lincoln County",47103,3283,9791,13249
"TN","Loudon County",47105,5057,16701,22066
"TN","Macon County",47111,1552,5259,6904
"TN","Madison County",47113,18360,21989,40691
"TN","Marion County",47115,3952,6268,10404
"TN","Marshall County",47117,3722,6823,10729
"TN","Maury County",47119,11819,20698,32989
"TN","McMinn County",47107,4603,12958,17818
"TN","McNairy County",47109,2643,7010,9809
"TN","Meigs County",47121,1163,2728,3958
"TN","Monroe County",47123,4368,11717,16320
"TN","Montgomery County",47125,24349,30159,55424
"TN","Moore County",47127,705,2053,2799
"TN","Morgan County",47129,1722,4668,6500
"TN","Obion County",47131,3320,8814,12296
"TN","Overton County",47133,2802,4772,7657
"TN","Perry County",47135,992,1578,2621
"TN","Pickett County",47137,711,1707,2446
"TN","Polk County",47139,1856,4108,6059
"TN","Putnam County",47141,7793,17242,25479
"TN","Rhea County",47143,2625,7793,10578
"TN","Roane County",47145,6014,14719,21081
"TN","Robertson County",47147,8289,17641,26285
"TN","Rutherford County",47149,36400,60829,98816
"TN","Scott County",47151,1452,5117,6668
"TN","Sequatchie County",47153,1488,3541,5141
"TN","Sevier County",47155,7415,25979,33856
"TN","Shelby County",47157,232201,135536,370749
"TN","Smith County",47159,2467,4492,7081
"TN","Stewart County",47161,2069,2963,5115
"TN","Sullivan County",47163,15303,43528,59833
"TN","Sumner County",47165,18571,45979,65334
"TN","Tipton County",47167,7020,16395,23682
"TN","Trousdale County",47169,1238,1610,2901
"TN","Unicoi County",47171,1909,5028,7078
"TN","Union County",47173,1474,4278,5820
"TN","Van Buren County",47175,875,1384,2298
"TN","Warren County",47177,4748,8007,13008
"TN","Washington County",47179,14318,32787,48003
"TN","Wayne County",47181,1163,4251,5484
"TN","Weakley County",47183,3547,8601,12332
"TN","White County",47185,2793,6192,9133
"TN","Williamson County",47187,24328,68090,93606
"TN","Wilson County",47189,14669,36076,51437
"TX","Anderson County",48001,3796,12235,16167
"TX","Andrews County",48003,794,3636,4476
"TX","Angelina County",48005,7833,20301,28403
"TX","Aransas County",48007,2703,6829,9646
"TX","Archer County",48009,525,3599,4163
"TX","Armstrong County",48011,98,828,935
"TX","Atascosa County",48013,5128,7451,12704
"TX","Austin County",48015,2252,9260,11628
"TX","Bailey County",48017,466,1336,1813
"TX","Bandera County",48019,1859,7423,9434
"TX","Bastrop County",48021,9860,14019,24457
"TX","Baylor County",48023,267,1297,1592
"TX","Bee County",48025,3451,4354,7873
"TX","Bell County",48027,35315,49369,85765
"TX","Bexar County",48029,263871,240519,511405
"TX","Blanco County",48031,1220,3637,4971
"TX","Borden County",48033,32,324,362
"TX","Bosque County",48035,1366,5873,7336
"TX","Bowie County",48037,10184,24840,35357
"TX","Brazoria County",48039,34327,70684,106422
"TX","Brazos County",48041,17440,37152,55845
"TX","Brewster County",48043,1765,1975,3866
"TX","Briscoe County",48045,117,576,700
"TX","Brooks County",48047,1886,507,2403
"TX","Brown County",48049,1904,11894,13936
"TX","Burleson County",48051,1705,4671,6455
