"state","county","FIPS","votes_dem_16","votes_gop_16","votes_total_16"
"NJ","Gloucester County",34015,66355,66949,138388
"NJ","Hudson County",34017,149980,45615,201425
"NJ","Hunterdon County",34019,28797,38565,70582
"NJ","Mercer County",34021,93721,42604,141332
"NJ","Middlesex County",34023,164887,108981,282668
"NJ","Monmouth County",34025,135825,165305,311474
"NJ","Morris County",34027,114437,125376,248848
"NJ","Ocean County",34029,81845,170103,259592
"NJ","Passaic County",34031,112608,71488,189099
"NJ","Salem County",34033,11766,16256,29220
"NJ","Somerset County",34035,83839,64640,154249
"NJ","Sussex County",34037,24132,46486,73860
"NJ","Union County",34039,145412,67582,219385
"NJ","Warren County",34041,16991,29393,48442
"NM","Bernalillo County",35001,141960,93874,269861
"NM","Catron County",35003,426,1453,2024
"NM","Chaves County",35005,5530,12869,20159
"NM","Cibola County",35006,3721,3179,7975
"NM","Colfax County",35007,2118,2569,5271
"NM","Curry County",35009,2776,7560,11292
"NM","De Baca County",35011,192,617,903
"NM","Dona Ana County",35013,37543,25095,69324
"NM","Eddy County",35015,5008,13124,19523
"NM","Grant County",35017,6226,5251,12633
"NM","Guadalupe County",35019,962,591,1809
"NM","Harding County",35021,156,311,527
"NM","Hidalgo County",35023,780,906,1836
"NM","Lea County",35025,3877,12306,17369
"NM","Lincoln County",35027,2329,5889,8856
"NM","Los Alamos County",35028,5443,3329,10430
"NM","Luna County",35029,3195,3478,7245
"NM","McKinley County",35031,13162,4893,20791
"NM","Mora County",35033,1533,662,2429
"NM","Otero County",35035,6033,11756,19636
"NM","Quay County",35037,1016,2208,3550
"NM","Rio Arriba County",35039,9534,3583,14767
"NM","Roosevelt County",35041,1445,3865,5855
"NM","Sandoval County",35043,27405,25748,60597
"NM","San Juan County",35045,12826,27879,45476
"NM","San Miguel County",35047,7249,2302,10662
"NM","Santa Fe County",35049,49956,14198,70082
"NM","Sierra County",35051,1600,2998,5129
"NM","Socorro County",35053,3275,2592,6756
"NM","Taos County",35055,10550,2706,15072
"NM","Torrance County",35057,1770,3695,6250
"NM","Union County",35059,318,1214,1688
"NM","Valencia County",35061,10810,13175,27350
"NV","Carson City",32510,9610,13125,25016
"NV","Churchill County",32001,2210,7828,10936
"NV","Clark County",32003,401068,319571,765421
"NV","Douglas County",32005,8453,17406,27871
"NV","Elko County",32007,3400,13542,18545
"NV","Esmeralda County",32009,65,329,423
"NV","Eureka County",32011,74,723,854
"NV","Humboldt County",32013,1386,4521,6433
"NV","Lander County",32015,403,1828,2413
"NV","Lincoln County",32017,285,1671,2132
"NV","Lyon County",32019,6146,16005,23762
"NV","Mineral County",32021,637,1179,1997
"NV","Nye County",32023,5095,13320,19592
"NV","Pershing County",32027,430,1403,1982
